""	"Group"	"Codon_freq"	"Foreground_Species"	"Background_Species"	"ω_value_M0"	"lnL_M0"	"np_M0"	"ω_value_branch_neutral_foreground"	"ω_value_branch_neutral_background"	"lnL_bneutral"	"np_bneutral"	"ω_value_branchfree_foreground"	"ω_value_branchfree_background"	"lnL_bfree"	"np_bfree"	"pvalm0_bfree"	"pavalbne_bfree"	"adjusted_pvalm0_bfree"	"adjusted_pavalbne_bfree"
"447"	"Primates"	"F1x4"	"Macaca_thibetana"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888546	69	7.42844	0.32852	-4260.888566	70	1	1	1	1
"448"	"Primates"	"F3x4"	"Macaca_thibetana"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356602	69	11.56671	0.26291	-4250.356589	70	0.99361699160713	0.995931588707587	1	1
"449"	"Primates"	"F1x4"	"Mandrillus_leucophaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888549	69	1e-04	0.32852	-4260.888485	70	0.992863598696542	0.990973159247644	1	1
"450"	"Primates"	"F3x4"	"Mandrillus_leucophaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356602	69	21.8891	0.26291	-4250.356588	70	0.993518026462046	0.995778011428023	1	1
"451"	"Primates"	"F1x4"	"Microcebus_murinus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.31795	-4261.490262	69	0.52372	0.31813	-4260.016121	70	0.18653077266827	0.085968903663566	0.454551951768295	0.200594108548321
"452"	"Primates"	"F3x4"	"Microcebus_murinus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.25528	-4252.603732	69	0.39581	0.25562	-4249.696911	70	0.250696169071591	0.015902327705223	0.516139171617981	0.0556581469682805
"453"	"Primates"	"F1x4"	"Nomascus_leucogenys"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33366	-4263.455363	69	1e-04	0.33336	-4258.514132	70	0.029318971623326	0.001668615248934	0.229521188259643	0.00834307624467
"454"	"Primates"	"F3x4"	"Nomascus_leucogenys"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.2669	-4253.500421	69	1e-04	0.26671	-4248.06702	70	0.032362282705203	0.00097903442745	0.229521188259643	0.00685324099215
"455"	"Primates"	"F1x4"	"Nycticebus_coucang"	"Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.34203	-4270.439439	69	0.12458	0.34657	-4258.24347	70	0.02144686531628	7.85969225954843e-07	0.229521188259643	2.75089229084195e-05
"456"	"Primates"	"F3x4"	"Nycticebus_coucang"	"Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.27114	-4261.691237	69	0.1066	0.27623	-4248.078233	70	0.032788741179949	1.81007335726974e-07	0.229521188259643	1.26705135008882e-05
"457"	"Primates"	"F1x4"	"Otolemur_garnettii"	"Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32414	-4262.8503	69	0.3909	0.32579	-4260.809432	70	0.690832143098437	0.043349099944901	1	0.112386555412706
"458"	"Primates"	"F3x4"	"Otolemur_garnettii"	"Nycticebus_coucang,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.25796	-4252.967794	69	0.31938	0.26045	-4250.261938	70	0.663444814784592	0.020002090160792	1	0.0608759265763235
"459"	"Primates"	"F1x4"	"Pan_paniscus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.3298	-4261.535593	69	1e-04	0.32972	-4260.296846	70	0.276673432290105	0.115486127540425	0.55334686458021	0.237765556700875
"460"	"Primates"	"F3x4"	"Pan_paniscus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26391	-4251.152047	69	1e-04	0.26385	-4249.78601	70	0.285394260801082	0.098351488695271	0.554933284890993	0.222084006731257
"461"	"Primates"	"F1x4"	"Pan_troglodytes"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888552	69	0.03934	0.3285	-4260.888491	70	0.993420549867013	0.991187256122356	1	1
"462"	"Primates"	"F3x4"	"Pan_troglodytes"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356613	69	7.96783	0.26291	-4250.356608	70	0.995931588707587	0.997476871715064	1	1
"463"	"Primates"	"F1x4"	"Papio_anubis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888545	69	1e-04	0.32852	-4260.888492	70	0.993518026462046	0.991785420810438	1	1
"464"	"Primates"	"F3x4"	"Papio_anubis"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356599	69	14.40185	0.26291	-4250.356583	70	0.993044291755418	0.995486507409289	1	1
"465"	"Primates"	"F1x4"	"Piliocolobus_tephrosceles"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32397	-4259.478581	69	999	0.32406	-4258.447745	70	0.027145075347114	0.151044356943161	0.229521188259643	0.290481094706025
"466"	"Primates"	"F3x4"	"Piliocolobus_tephrosceles"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.25914	-4248.6996	69	999	0.25921	-4247.792742	70	0.023546123415521	0.178063102906599	0.229521188259643	0.319600441114408
"467"	"Primates"	"F1x4"	"Pongo_abelii"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888552	69	1e-04	0.32852	-4260.888482	70	0.992600829034163	0.990559522836074	1	1
"468"	"Primates"	"F3x4"	"Pongo_abelii"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356611	69	5.67988	0.26291	-4250.356604	70	0.995347599831139	0.997014596187777	1	1
"469"	"Primates"	"F1x4"	"Pongo_pygmaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32852	-4260.888552	69	1.42351	0.32852	-4260.888559	70	1	1	1	1
"470"	"Primates"	"F3x4"	"Pongo_pygmaeus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26291	-4250.356611	69	4.05244	0.26291	-4250.356605	70	0.995486507409289	0.997236052283244	1	1
"471"	"Primates"	"F1x4"	"Prolemur_simus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.32439	-4259.667196	69	999	0.32434	-4258.747144	70	0.038500737121567	0.174938758302331	0.245004690773608	0.319600441114408
"472"	"Primates"	"F3x4"	"Prolemur_simus"	"Nycticebus_coucang,Otolemur_garnettii,Propithecus_coquereli,Microcebus_murinus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.25961	-4248.999831	69	999	0.2596	-4248.302723	70	0.042685955835436	0.237694406506413	0.249001409040043	0.413660145176747
"473"	"Primates"	"F1x4"	"Propithecus_coquereli"	"Nycticebus_coucang,Otolemur_garnettii,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.32852	-4260.888525	69	1	0.33704	-4266.516221	69	0.11249	0.33853	-4259.221678	70	0.067874271478801	0.000133686574774	0.281748928167303	0.00161308145517167
"474"	"Primates"	"F3x4"	"Propithecus_coquereli"	"Nycticebus_coucang,Otolemur_garnettii,Microcebus_murinus,Prolemur_simus,Lemur_catta,Aotus_nancymaae,Callithrix_jacchus,Cebus_capucinus,Sapajus_apella,Saimiri_boliviensis,Symphalangus_syndactylus,Hylobates_moloch,Nomascus_leucogenys,Gorilla_gorilla,Homo_sapiens,Pan_paniscus,Pan_troglodytes,Pongo_pygmaeus,Pongo_abelii,Chlorocebus_sabaeus,Papio_anubis,Theropithecus_gelada,Mandrillus_leucophaeus,Cercocebus_atys,Macaca_thibetana,Macaca_mulatta,Macaca_fascicularis,Macaca_nemestrina,Trachypithecus_francoisi,Rhinopithecus_roxellana,Rhinopithecus_bieti,Piliocolobus_tephrosceles,Colobus_angolensis,Carlito_syrichta"	0.26291	-4250.356621	69	1	0.26902	-4257.417422	69	0.09164	0.27091	-4248.743307	70	0.072449724385878	3.11187959471751e-05	0.281748928167303	0.000544578929075564
